,,,,,,,
date,temperature,humidity,rain,pressure,windspeed,signal,timestamp
16-2-2019 18:30:22,25.7,57,0,92401,1.9,27,1550341822707
16-2-2019 18:36:28,25.5,58,0,92394,1.6,27,1550342188856
16-2-2019 18:42:29,25.3,59,0,92388,0.7,28,1550342549793
16-2-2019 18:48:26,25.3,60,0,92380,1.1,27,1550342906226
16-2-2019 18:54:26,25.3,60,0,92380,1.6,27,1550343266401
16-2-2019 19:0:22,25.2,61,0,92382,1,27,1550343622698
16-2-2019 19:6:19,25.1,62,0,92378,1.6,27,1550343979053
16-2-2019 19:12:15,25.1,62,0,92371,1.6,27,1550344335177
16-2-2019 19:18:14,25.1,62,0,92363,1.6,27,1550344694298
16-2-2019 19:24:11,25,62,0,92360,1.1,27,1550345051107
16-2-2019 19:30:7,25,62,0,92357,2.5,27,1550345407405
16-2-2019 19:36:3,24.8,63,0,92344,2.5,27,1550345763836
16-2-2019 19:42:5,24.7,63,0,92346,1.7,27,1550346125781
16-2-2019 19:48:5,24.7,64,0,92339,2.7,27,1550346485178
16-2-2019 19:54:1,24.6,64,0,92327,1.7,27,1550346841420
16-2-2019 19:59:58,24.5,65,0,92320,2.1,27,1550347198109
16-2-2019 20:5:54,24.4,66,0,92309,2.4,27,1550347554461
16-2-2019 20:11:50,24.5,65,0,92308,0.8,28,1550347910814
16-2-2019 20:17:47,24.4,66,0,92299,1.5,27,1550348267211
16-2-2019 20:23:43,24.3,66,0,92299,0.9,27,1550348623702
16-2-2019 20:29:40,24.3,66,0,92296,1.1,27,1550348980076
16-2-2019 20:35:36,24.1,67,0,92291,1.6,27,1550349336327
16-2-2019 20:41:34,24.1,67,0,92287,0.4,28,1550349694353
16-2-2019 20:47:34,24,67,0,92279,1.8,27,1550350054134
16-2-2019 20:53:30,24,67,0,92276,0.3,28,1550350410408
16-2-2019 20:59:26,23.9,68,0,92273,0.3,28,1550350766940
16-2-2019 21:5:23,23.8,68,0,92269,0.3,28,1550351123674
16-2-2019 21:11:20,23.8,69,0,92267,1.4,28,1550351480051
16-2-2019 21:17:16,23.5,69,0,92266,1.5,28,1550351836382
16-2-2019 21:23:13,23.3,70,0,92261,2.4,27,1550352193465
16-2-2019 21:29:9,23.3,70,0,92256,1.7,27,1550352549969
16-2-2019 21:35:7,23.1,70,0,92253,2.6,27,1550352907304
16-2-2019 21:41:3,23.1,70,0,92258,1.4,26,1550353263618
16-2-2019 21:46:59,23.1,70,0,92254,1.2,28,1550353619887
16-2-2019 21:52:56,23,70,0,92248,1.4,27,1550353976543
16-2-2019 21:58:53,22.9,70,0,92247,0.9,27,1550354333137
16-2-2019 22:4:54,22.8,70,0,92246,0.4,28,1550354694782
16-2-2019 22:10:54,22.9,69,0,92247,1.2,27,1550355054904
16-2-2019 22:16:51,22.9,69,0,92242,1.1,28,1550355411739
16-2-2019 22:22:48,23,69,0,92245,0.1,27,1550355768148
16-2-2019 22:28:45,22.9,69,0,92241,2.3,27,1550356125545
16-2-2019 22:34:41,22.8,69,0,92239,3.3,27,1550356481628
16-2-2019 22:40:38,22.7,70,0,92235,1.1,27,1550356838134
16-2-2019 22:46:34,22.6,70,0,92235,1.8,28,1550357194605
16-2-2019 22:52:31,22.6,71,0,92240,3.3,27,1550357551279
16-2-2019 22:58:28,22.4,71,0,92242,3.5,27,1550357908078
16-2-2019 23:4:24,22.3,71,0,92246,2.1,27,1550358264462
16-2-2019 23:10:20,22.4,71,0,92250,0.9,27,1550358620832
16-2-2019 23:22:10,22.1,73,0,92268,1.7,28,1550359330642
16-2-2019 23:28:14,22,74,0,92275,0.8,28,1550359694674
16-2-2019 23:34:17,21.9,74,0,92279,0.7,28,1550360057028
16-2-2019 23:40:14,21.9,75,0,92284,0.6,28,1550360414539
16-2-2019 23:46:12,21.9,75,0,92288,1.5,28,1550360772862
16-2-2019 23:52:9,21.7,75,0,92305,1.2,28,1550361129050
16-2-2019 23:58:5,21.6,76,0,92306,1.1,28,1550361485386
17-2-2019 0:4:1,21.6,76,0,92310,1,28,1550361841762
17-2-2019 0:9:58,21.6,76,0,92322,0.4,28,1550362198111
17-2-2019 0:15:54,21.5,77,0,92340,1,28,1550362554445
17-2-2019 0:21:50,21.4,78,0,92347,0.1,28,1550362910701
17-2-2019 0:27:47,21.3,78,0,92346,1.1,28,1550363267041
17-2-2019 0:33:43,21.1,78,0,92358,3,28,1550363623449
17-2-2019 0:39:42,20.9,79,0,92363,1.1,28,1550363982906
17-2-2019 0:45:52,20.9,79,0,92370,1.1,28,1550364352049
17-2-2019 0:51:57,21,78,0,92389,0.3,28,1550364717744
17-2-2019 0:54:34,21,78,0,92389,0.3,28,1550364874536
17-2-2019 1:0:31,21,78,0,92404,1.1,28,1550365231812
17-2-2019 1:14:48,21.1,77,0,92424,0,28,1550366088135
17-2-2019 1:20:44,21,78,0,92424,0,28,1550366444508
17-2-2019 1:26:42,21,77,0,92426,0,28,1550366802047
17-2-2019 1:32:51,21,77,0,92437,0,28,1550367171733
17-2-2019 1:38:48,21.1,77,0,92439,0,28,1550367528350
17-2-2019 1:44:45,21.3,75,0,92454,1,28,1550367885824
17-2-2019 1:51:9,21.4,74,0,92455,1.6,28,1550368269359
17-2-2019 1:57:17,21.4,74,0,92459,1.9,28,1550368637447
17-2-2019 2:3:22,21.4,74,0,92471,2,28,1550369002703
17-2-2019 2:9:27,21.5,73,0,92478,2.6,28,1550369367175
17-2-2019 2:15:36,21.6,73,0,92481,0.8,28,1550369736849
17-2-2019 2:21:46,21.7,72,0,92500,3,28,1550370106603
17-2-2019 2:27:43,21.9,72,0,92503,0.6,28,1550370463935
17-2-2019 2:33:52,22.2,70,0,92505,1.9,28,1550370832511
17-2-2019 2:39:59,22.6,68,0,92508,2.1,28,1550371199744
17-2-2019 2:45:56,22.9,68,0,92517,1.8,28,1550371556178
17-2-2019 2:52:6,23.2,66,0,92518,3.7,28,1550371926512
17-2-2019 2:58:14,23.6,64,0,92527,2.8,28,1550372294228
17-2-2019 3:4:22,23.8,62,0,92525,2.8,28,1550372662377
17-2-2019 3:10:38,24.1,60,0,92523,4.3,28,1550373038491
17-2-2019 3:16:37,24.5,59,0,92530,3.7,28,1550373397141
17-2-2019 3:22:47,24.6,58,0,92532,4.5,28,1550373767377
17-2-2019 3:28:46,24.6,58,0,92535,4.3,28,1550374126351
17-2-2019 3:34:42,25,57,0,92545,2.7,29,1550374482765
17-2-2019 3:40:49,25.6,55,0,92543,3.7,28,1550374849762
17-2-2019 3:52:28,25.6,54,0,92546,3.8,28,1550375548942
17-2-2019 3:58:31,25.9,53,0,92550,3.6,29,1550375911079
17-2-2019 4:7:8,26.1,52,0,92549,7.2,28,1550376428910
17-2-2019 4:13:14,26.3,52,0,92550,7.3,28,1550376794663
17-2-2019 4:19:29,27.3,49,0,92552,3.7,28,1550377169411
17-2-2019 4:28:40,27,47,0,92542,4.2,28,1550377720224
17-2-2019 4:34:38,27.2,48,0,92543,5.6,28,1550378078642
17-2-2019 4:40:52,27.6,47,0,92535,5.5,28,1550378452973
17-2-2019 4:46:58,27.5,46,0,92524,6.1,28,1550378818926
17-2-2019 4:52:57,27.6,45,0,92518,3.2,28,1550379177347
17-2-2019 4:59:8,28,45,0,92514,6,27,1550379548336
17-2-2019 5:33:30,29.1,44,0,92470,4.5,99,1550381610333
17-2-2019 5:36:17,29.1,44,0,92470,4.5,99,1550381777890
17-2-2019 5:42:26,28.3,43,0,92459,5.4,28,1550382146627
17-2-2019 5:48:31,28.9,43,0,92442,2.9,28,1550382511378
17-2-2019 5:54:34,28.5,45,0,92426,2.7,28,1550382874670
17-2-2019 6:0:37,28.6,45,0,92418,6.4,28,1550383237342
17-2-2019 6:6:39,29,44,0,92413,6.2,28,1550383599204
17-2-2019 6:12:36,29.2,43,0,92403,5.8,27,1550383956293
17-2-2019 6:18:33,29.4,41,0,92393,2.8,27,1550384313010
17-2-2019 6:24:29,29.4,43,0,92373,6.9,26,1550384669764
17-2-2019 6:30:26,29,44,0,92369,4.7,27,1550385026116
17-2-2019 6:36:23,29.6,43,0,92352,3.4,27,1550385383151
17-2-2019 6:42:19,30.1,40,0,92345,5.7,27,1550385739425
17-2-2019 6:48:15,30.2,41,0,92334,4.8,27,1550386095556
17-2-2019 6:54:12,29.5,43,0,92313,4.5,27,1550386452651
17-2-2019 7:3:3,29.8,41,0,92301,4.7,27,1550386983757
17-2-2019 7:9:10,30.4,39,0,92297,8.6,28,1550387350548
17-2-2019 7:15:9,30.5,40,0,92276,4.4,28,1550387709808
17-2-2019 7:21:6,30.2,39,0,92258,2.1,27,1550388066101
17-2-2019 7:27:3,30.2,39,0,92251,3.9,27,1550388423255
17-2-2019 7:33:9,31,37,0,92233,7,27,1550388789451
17-2-2019 7:39:5,30.5,38,0,92218,1.6,27,1550389145867
17-2-2019 7:45:2,30.7,39,0,92210,2.8,27,1550389502482
17-2-2019 7:50:58,31.8,37,0,92192,1.8,27,1550389858806
17-2-2019 7:56:55,31.2,38,0,92175,4.9,27,1550390215079
17-2-2019 8:2:51,31.4,37,0,92166,6.2,27,1550390571897
17-2-2019 8:8:48,31.4,35,0,92149,2.8,27,1550390928911
17-2-2019 8:14:45,31.8,35,0,92143,6.6,27,1550391285082
17-2-2019 8:23:48,31.4,36,0,92103,8.9,27,1550391828833
17-2-2019 8:32:15,31.4,36,0,92102,11.1,27,1550392335095
17-2-2019 8:38:11,31.7,34,0,92090,5.5,28,1550392691513
17-2-2019 8:44:9,32.3,34,0,92074,6.5,28,1550393049123
17-2-2019 8:47:22,31.1,34,0,92057,3.6,28,1550393242439
17-2-2019 8:53:23,31.1,35,0,92053,9.3,28,1550393603139
17-2-2019 8:59:20,31.3,35,0,92044,3.3,27,1550393960254
17-2-2019 9:5:16,31.7,35,0,92032,4.4,27,1550394316964
17-2-2019 9:11:13,31.4,36,0,92021,5.5,27,1550394673760
17-2-2019 9:17:10,31.3,36,0,92016,5.6,27,1550395030257
17-2-2019 9:25:37,31.4,36,0,92007,4.6,27,1550395537860
17-2-2019 9:31:54,32,35,0,91993,8.4,29,1550395914867
17-2-2019 9:38:3,32.8,35,0,91992,5.3,28,1550396283918
17-2-2019 9:44:2,31.3,37,0,91987,6.9,28,1550396642943
17-2-2019 9:49:59,31.8,35,0,91975,3.7,27,1550396999383
17-2-2019 9:55:55,32.1,36,0,91962,9.7,27,1550397355910
17-2-2019 10:1:52,31.9,35,0,91969,7.9,27,1550397712523
17-2-2019 10:7:48,32.7,35,0,91968,4.9,27,1550398068916
17-2-2019 10:13:47,32.2,36,0,91958,7.2,27,1550398427734
17-2-2019 10:19:45,32,35,0,91954,4.6,27,1550398785056
17-2-2019 10:25:41,32.3,35,0,91953,4.5,27,1550399141503
17-2-2019 10:31:43,31,36,0,91958,6.9,27,1550399503552
17-2-2019 10:37:42,31.4,36,0,91948,3.3,27,1550399862439
17-2-2019 10:43:46,31.5,36,0,91943,3.3,29,1550400226332
17-2-2019 10:49:53,31.9,36,0,91946,4.2,29,1550400593466
17-2-2019 10:55:52,31.9,35,0,91948,6.1,28,1550400952846
17-2-2019 11:1:49,31,36,0,91955,5.3,28,1550401309094
17-2-2019 11:7:50,31.8,35,0,91955,3.4,28,1550401670682
17-2-2019 11:10:37,31.8,35,0,91955,3.4,28,1550401837602
17-2-2019 11:16:38,31.6,35,0,91949,2.5,28,1550402198457
17-2-2019 11:22:37,32,34,0,91956,3.5,28,1550402557872
17-2-2019 11:28:47,31.3,36,0,91947,3.9,28,1550402927854
17-2-2019 11:34:45,31.1,36,0,91955,5.4,29,1550403285559
17-2-2019 11:40:41,31.6,35,0,91956,3.5,28,1550403641990
17-2-2019 11:46:51,31.8,34,0,91961,4.2,29,1550404011762
17-2-2019 11:52:49,31.6,35,0,91960,3.2,28,1550404369136
17-2-2019 11:58:50,31.8,34,0,91963,2.3,29,1550404730088
17-2-2019 12:4:56,31.7,33,0,91967,1.5,28,1550405096862
17-2-2019 12:10:56,31.8,34,0,91974,2.4,28,1550405456241
17-2-2019 12:17:2,31.4,34,0,91983,4.5,29,1550405822314
17-2-2019 12:23:2,31.4,34,0,91985,2.7,29,1550406182485
17-2-2019 12:28:59,31.2,33,0,91987,2.9,29,1550406539617
17-2-2019 12:35:5,31.2,34,0,91997,1.9,28,1550406905890
17-2-2019 12:41:12,30.9,35,0,92001,1.6,28,1550407272325
17-2-2019 12:47:19,30.8,35,0,92004,2.9,28,1550407639584
17-2-2019 12:53:26,30.3,36,0,92020,3.8,28,1550408006513
17-2-2019 12:59:34,30.3,35,0,92026,0.6,28,1550408374149
17-2-2019 13:5:41,30,35,0,92031,1.8,28,1550408741176
17-2-2019 13:11:47,30.2,34,0,92038,3,28,1550409107949
17-2-2019 13:17:54,30,34,0,92040,2.1,28,1550409474334
17-2-2019 13:24:5,29.7,34,0,92055,3.4,28,1550409845438
17-2-2019 13:30:2,29.6,34,0,92073,2.6,28,1550410202929
17-2-2019 13:36:8,29.3,34,0,92076,2,28,1550410568562
17-2-2019 13:42:18,29.3,34,0,92083,1.9,28,1550410938379
17-2-2019 13:48:24,29.2,34,0,92090,3.5,28,1550411304554
17-2-2019 13:54:32,29.1,33,0,92092,5.1,28,1550411672325
17-2-2019 14:0:32,29,33,0,92106,4.3,28,1550412032116
17-2-2019 14:6:37,28.9,33,0,92115,3,28,1550412397592
17-2-2019 14:12:37,28.8,33,0,92118,3.5,28,1550412757084
17-2-2019 14:18:43,28.6,33,0,92127,3.3,28,1550413123577
17-2-2019 14:24:53,28.4,33,0,92138,2.8,28,1550413493330
17-2-2019 14:34:3,28.1,34,0,92142,2.7,28,1550414043679
17-2-2019 14:40:9,27.9,34,0,92155,2.8,28,1550414409438
17-2-2019 14:46:16,27.8,35,0,92159,2.7,28,1550414776405
17-2-2019 14:52:18,27.8,35,0,92159,2.3,28,1550415138504
17-2-2019 14:58:14,27.8,35,0,92170,2.6,29,1550415494995
17-2-2019 15:4:24,27.8,35,0,92175,3.3,29,1550415864390
17-2-2019 15:10:23,27.5,35,0,92190,2.4,28,1550416223880
17-2-2019 15:16:32,27.1,37,0,92201,3.9,28,1550416592109
17-2-2019 15:22:37,27.2,37,0,92202,3.8,28,1550416957151
17-2-2019 15:28:41,27.1,37,0,92201,3.3,29,1550417321030
17-2-2019 15:34:46,26.7,38,0,92207,4.4,28,1550417686639
17-2-2019 15:40:52,26.6,39,0,92213,2.9,28,1550418052166
17-2-2019 15:46:57,26.7,39,0,92209,3.5,28,1550418417696
17-2-2019 15:52:55,26.5,40,0,92213,3.2,28,1550418775632
17-2-2019 15:58:52,26.4,41,0,92217,3,28,1550419132404
17-2-2019 16:4:50,26.2,41,0,92215,3.8,28,1550419490984
17-2-2019 16:11:0,26.1,41,0,92224,3,29,1550419860215
17-2-2019 16:16:57,26.1,41,0,92226,3.5,28,1550420217425
17-2-2019 16:22:53,26.1,41,0,92229,3,28,1550420573730
17-2-2019 16:28:50,26.2,41,0,92239,4.2,28,1550420930391
17-2-2019 16:34:48,26,42,0,92240,3.9,28,1550421288068
17-2-2019 16:40:59,25.8,42,0,92243,2.5,29,1550421659522
17-2-2019 16:49:31,25.6,42,0,92245,3.8,28,1550422171452
17-2-2019 16:58:38,25.5,43,0,92235,3.2,28,1550422718061
17-2-2019 17:4:46,25.4,43,0,92242,3.7,29,1550423086499
17-2-2019 17:10:51,25.4,43,0,92235,2.1,28,1550423451106
17-2-2019 17:16:52,25.4,42,0,92245,3.3,28,1550423812069
17-2-2019 17:22:59,25.2,43,0,92234,2.9,28,1550424179272
17-2-2019 17:29:4,24.9,43,0,92236,2.8,28,1550424544611
17-2-2019 17:35:9,24.8,44,0,92233,2.7,28,1550424909202
17-2-2019 17:41:8,24.7,44,0,92231,2.1,28,1550425268338
17-2-2019 17:47:12,24.7,44,0,92227,2.4,28,1550425632008
17-2-2019 17:53:11,24.7,44,0,92219,2.1,28,1550425991340
17-2-2019 17:59:9,24.5,45,0,92214,0.6,28,1550426349137
17-2-2019 18:5:9,24.3,45,0,92217,0.3,28,1550426709754
17-2-2019 18:11:7,24.3,45,0,92212,1,28,1550427067082
17-2-2019 18:17:3,24.2,45,0,92205,0.6,28,1550427423624
17-2-2019 18:23:7,24.3,45,0,92208,0,28,1550427787604
17-2-2019 18:29:4,24.3,45,0,92205,0,28,1550428144226
17-2-2019 18:35:10,24.3,45,0,92201,0.7,28,1550428510474
17-2-2019 18:43:47,24.2,46,0,92197,1.4,28,1550429027454
17-2-2019 18:49:44,23.9,47,0,92188,0.7,28,1550429384019
17-2-2019 18:55:49,23.9,47,0,92182,1.4,28,1550429749714
17-2-2019 19:1:53,23.9,48,0,92172,0.9,28,1550430113804
17-2-2019 19:7:54,23.9,48,0,92163,1.1,28,1550430474979
17-2-2019 19:13:51,23.8,49,0,92153,2.1,28,1550430831470
17-2-2019 19:19:58,23.7,50,0,92147,2.1,29,1550431198607
17-2-2019 19:26:7,23.5,50,0,92136,1.2,28,1550431567956
17-2-2019 19:32:4,23.4,50,0,92129,1.1,28,1550431924722
17-2-2019 19:38:10,23.4,50,0,92126,0.7,28,1550432290067
17-2-2019 19:44:16,23.3,51,0,92120,0.8,28,1550432656319
17-2-2019 19:50:21,23.2,51,0,92126,0.9,28,1550433021596
17-2-2019 19:56:18,23.1,51,0,92123,0.7,28,1550433378184
17-2-2019 20:2:14,22.9,52,0,92113,0.9,29,1550433734381
17-2-2019 20:8:10,22.9,52,0,92104,1.2,28,1550434090680
17-2-2019 20:14:7,22.8,53,0,92101,1.2,28,1550434447064
17-2-2019 20:20:3,22.7,53,0,92094,0.7,28,1550434803380
17-2-2019 20:25:59,22.8,52,0,92091,1.2,28,1550435159696
17-2-2019 20:31:56,22.6,54,0,92077,0.8,28,1550435516126
17-2-2019 20:37:53,22.5,55,0,92076,1,29,1550435873178
17-2-2019 20:43:50,22.5,56,0,92065,0.3,29,1550436230636
17-2-2019 20:49:46,22.5,56,0,92060,0.4,28,1550436586931
17-2-2019 20:55:43,22.2,56,0,92056,0,29,1550436943405
17-2-2019 21:1:39,22.1,56,0,92051,0,28,1550437299715
17-2-2019 21:7:36,22.2,56,0,92042,0.3,28,1550437656148
17-2-2019 21:13:36,22.2,56,0,92043,0.4,29,1550438016123
17-2-2019 21:19:32,21.8,56,0,92035,0.6,28,1550438372553
17-2-2019 21:25:36,21.5,56,0,92038,0.9,28,1550438736590
17-2-2019 21:31:36,21.4,57,0,92031,1.1,28,1550439096723
17-2-2019 21:37:33,21.4,57,0,92029,0,29,1550439453877
17-2-2019 21:43:35,21.6,58,0,92030,0,29,1550439815508
17-2-2019 21:49:37,21.5,58,0,92033,1.4,29,1550440177680
17-2-2019 21:55:37,21.5,59,0,92032,2,28,1550440537660
17-2-2019 22:1:34,21.5,59,0,92038,1,28,1550440894067
17-2-2019 22:7:30,21.6,60,0,92037,1.8,28,1550441250483
17-2-2019 22:13:27,21.8,60,0,92035,1,29,1550441607017
17-2-2019 22:19:23,21.8,60,0,92037,1.1,28,1550441963469
17-2-2019 22:25:19,21.1,61,0,92035,0.2,29,1550442319845
17-2-2019 22:31:16,21.1,61,0,92030,0,28,1550442676419
17-2-2019 22:37:21,21.6,60,0,92042,0.9,28,1550443041852
17-2-2019 22:43:18,21.8,59,0,92049,0.1,28,1550443398324
17-2-2019 22:49:22,22,58,0,92051,0.8,28,1550443762039
17-2-2019 22:55:18,22,59,0,92055,1.4,28,1550444118515
17-2-2019 23:1:14,22.1,60,0,92057,1.9,28,1550444474922
17-2-2019 23:7:12,22.4,58,0,92062,1.7,28,1550444832982
17-2-2019 23:13:29,21.7,60,0,92065,0.8,28,1550445209271
17-2-2019 23:19:26,21.1,62,0,92083,1.1,29,1550445566661
17-2-2019 23:25:30,21.1,62,0,92086,1.9,28,1550445930736
17-2-2019 23:31:27,21.4,61,0,92088,2.1,28,1550446287249
17-2-2019 23:37:23,20.9,63,0,92098,1.1,28,1550446643702
17-2-2019 23:43:20,20.1,65,0,92099,1,28,1550447000318
17-2-2019 23:49:16,19.3,67,0,92109,1.2,28,1550447356531
17-2-2019 23:55:12,19.2,67,0,92107,2.1,29,1550447712865
18-2-2019 0:1:13,19.2,67,0,92123,1.7,29,1550448073777
18-2-2019 0:7:10,19.2,66,0,92133,1.5,29,1550448430333
18-2-2019 0:13:6,19.3,66,0,92145,1.2,29,1550448786673
18-2-2019 0:19:4,19.4,66,0,92148,1.1,29,1550449144138
18-2-2019 0:25:0,19.6,66,0,92158,1.5,28,1550449500430
18-2-2019 0:30:56,19.5,66,0,92169,1.7,29,1550449856926
18-2-2019 0:36:53,19.5,66,0,92182,1.6,28,1550450213639
18-2-2019 0:43:12,19.6,65,0,92193,1.5,29,1550450592170
18-2-2019 0:49:8,19.7,65,0,92205,0,29,1550450948707
18-2-2019 0:55:9,19.7,65,0,92220,0.4,29,1550451309397
18-2-2019 1:1:10,19.9,65,0,92234,1.4,29,1550451670888
18-2-2019 1:7:12,19.7,66,0,92245,1.5,28,1550452032047
18-2-2019 1:13:17,19.7,66,0,92257,1.1,29,1550452397849
18-2-2019 1:19:14,19.7,66,0,92269,1.9,29,1550452754169
18-2-2019 1:25:10,19.7,66,0,92273,2.6,29,1550453110588
18-2-2019 1:31:7,19.9,65,0,92285,1.8,29,1550453467089
18-2-2019 1:37:11,19.9,65,0,92291,2,29,1550453831093
18-2-2019 1:43:14,19.5,67,0,92288,2,29,1550454194604
18-2-2019 1:49:12,19.6,67,0,92300,2.1,28,1550454552517
18-2-2019 1:55:20,19.9,66,0,92297,2.1,29,1550454920010
18-2-2019 2:1:23,20.3,65,0,92309,2,29,1550455283147
18-2-2019 2:7:19,21.1,63,0,92313,1.2,29,1550455639483
18-2-2019 2:13:16,21.7,62,0,92321,0.2,29,1550455996175
18-2-2019 2:19:21,21.9,61,0,92330,0.4,29,1550456361344
18-2-2019 2:25:25,22.4,60,0,92336,1.8,28,1550456725014
18-2-2019 2:31:30,22.4,60,0,92354,0,29,1550457090638
18-2-2019 2:37:34,22.9,58,0,92352,0.6,29,1550457454966
18-2-2019 2:43:36,23.2,58,0,92357,1.1,29,1550457816091
18-2-2019 2:49:36,23.2,58,0,92372,2.5,29,1550458176871
18-2-2019 2:55:33,23.5,57,0,92376,3,29,1550458533253
18-2-2019 3:1:38,23.5,56,0,92372,1.5,29,1550458898100
18-2-2019 3:7:44,24.1,55,0,92371,1.1,29,1550459264053
18-2-2019 3:13:49,24.3,53,0,92376,2.6,29,1550459629025
18-2-2019 3:19:47,24.4,53,0,92371,1.5,29,1550459987019
18-2-2019 3:25:48,24.8,52,0,92381,3.5,29,1550460348693
18-2-2019 3:31:52,25.2,51,0,92388,0.1,29,1550460712629
18-2-2019 3:37:55,25.2,50,0,92400,1.5,28,1550461075304
18-2-2019 3:43:51,25.7,49,0,92392,3.9,28,1550461431812
18-2-2019 3:49:55,26.4,46,0,92402,3.4,29,1550461795346
18-2-2019 3:56:2,26.4,45,0,92400,4.2,28,1550462162802
18-2-2019 4:2:8,26.7,44,0,92405,4.3,29,1550462528736
18-2-2019 4:8:6,26.5,43,0,92402,3,28,1550462886172
18-2-2019 4:14:11,26.8,42,0,92411,2.3,29,1550463251560
18-2-2019 4:20:8,27.2,42,0,92406,1.9,28,1550463608853
18-2-2019 4:26:13,27.2,42,0,92403,1.6,28,1550463973571
18-2-2019 4:32:21,27.9,41,0,92396,0.4,28,1550464341704
18-2-2019 4:38:18,28.8,39,0,92394,1.7,29,1550464698285
18-2-2019 4:44:23,28.9,39,0,92396,1.1,28,1550465063330
18-2-2019 4:50:27,28.4,39,0,92380,2.4,28,1550465427178
18-2-2019 4:56:31,28.8,38,0,92371,0.4,28,1550465791431
18-2-2019 5:2:40,29.6,37,0,92369,1.1,28,1550466160887
18-2-2019 5:8:39,28.9,37,0,92354,3.7,28,1550466519706
18-2-2019 5:14:36,29.1,37,0,92356,2.5,27,1550466876937
18-2-2019 5:23:11,28.7,36,0,92343,1.4,27,1550467391563
18-2-2019 5:29:19,28.7,38,0,92339,3.5,27,1550467759413
18-2-2019 5:35:16,29.6,37,0,92327,0.4,28,1550468116030
18-2-2019 5:44:25,29.9,35,0,92306,4.4,28,1550468665029
18-2-2019 5:50:33,30.2,34,0,92294,2.4,25,1550469033380
18-2-2019 5:56:29,29.8,33,0,92279,1.6,25,1550469389797
18-2-2019 6:2:31,30.4,32,0,92263,2.4,26,1550469751170
18-2-2019 6:8:44,30.1,33,0,92257,2.7,26,1550470124963
18-2-2019 6:14:46,30.4,33,0,92250,2.9,25,1550470486605
18-2-2019 6:23:24,30.4,32,0,92226,3.6,28,1550471004800
18-2-2019 6:29:23,29.5,32,0,92218,3.3,28,1550471363277
18-2-2019 6:35:22,30,32,0,92201,4.7,28,1550471722144
18-2-2019 6:41:23,30.1,31,0,92185,3.4,28,1550472083805
18-2-2019 6:47:23,31.1,30,0,92171,3.8,28,1550472443649
18-2-2019 6:53:21,30.6,31,0,92161,0.9,28,1550472801892
18-2-2019 6:59:29,30.4,31,0,92146,3.5,26,1550473169936
18-2-2019 7:5:30,31,30,0,92131,3.2,28,1550473530339
18-2-2019 7:11:40,30.9,30,0,92114,4.5,26,1550473900551
18-2-2019 7:17:37,31.4,29,0,92090,3.2,26,1550474257086
18-2-2019 7:23:39,31.3,29,0,92084,2.8,26,1550474619730
18-2-2019 7:29:36,32.2,28,0,92071,2.1,28,1550474976663
18-2-2019 7:35:32,31.7,25,0,92061,3.8,27,1550475332938
18-2-2019 7:44:48,31.2,25,0,92032,3,27,1550475888882
18-2-2019 7:50:45,31.8,25,0,92008,1.2,26,1550476245667
18-2-2019 7:56:42,32,24,0,91992,3.9,26,1550476602481
18-2-2019 8:2:38,32.3,24,0,91984,0.2,26,1550476958974
18-2-2019 8:8:35,32.5,24,0,91970,5.1,26,1550477315590
18-2-2019 8:14:41,32.1,25,0,91952,2.4,26,1550477681312
18-2-2019 8:20:37,32.4,25,0,91944,6.2,28,1550478037690
18-2-2019 8:26:42,31.4,27,0,91933,4.2,27,1550478402260
18-2-2019 8:32:46,32.3,25,0,91929,4.2,27,1550478766206
18-2-2019 8:38:50,32.2,26,0,91926,1.4,27,1550479130385
18-2-2019 8:44:46,31.9,26,0,91917,3.7,28,1550479486785
18-2-2019 8:50:51,32.4,24,0,91910,3.7,27,1550479851494
18-2-2019 8:56:49,32.4,23,0,91897,5.8,28,1550480209105
18-2-2019 9:2:58,32.8,23,0,91891,2.6,27,1550480578581
18-2-2019 9:11:30,32.8,23,0,91887,8.1,27,1550481090252
18-2-2019 9:18:0,31.9,24,0,91869,5.4,28,1550481480594
18-2-2019 9:26:34,33.2,23,0,91859,4.1,27,1550481994575
18-2-2019 9:32:41,32.8,23,0,91853,1.9,28,1550482361428
18-2-2019 9:38:37,32.7,23,0,91840,1.4,27,1550482717806
18-2-2019 9:44:43,31.9,23,0,91839,5.3,28,1550483083116
18-2-2019 9:50:49,32.6,23,0,91828,6.2,27,1550483449007
18-2-2019 9:56:50,32.5,23,0,91830,2.6,28,1550483810462
18-2-2019 10:2:52,32.3,23,0,91826,4.3,27,1550484172136
18-2-2019 10:8:49,33,22,0,91819,2.6,28,1550484529878
18-2-2019 10:14:55,32.8,22,0,91816,4.2,27,1550484895820
18-2-2019 10:21:2,33.2,22,0,91814,2.4,28,1550485262839
18-2-2019 10:27:6,32.8,22,0,91816,2.5,28,1550485626990
18-2-2019 10:33:7,32.5,22,0,91808,6.4,27,1550485987259
18-2-2019 10:39:3,32,22,0,91799,6.2,27,1550486343482
18-2-2019 10:44:59,32.2,22,0,91805,3.9,27,1550486699918
18-2-2019 10:50:56,32.6,22,0,91801,10,27,1550487056272
18-2-2019 10:56:52,32.2,22,0,91801,2.8,26,1550487412536
18-2-2019 11:2:48,32.3,22,0,91801,6.3,26,1550487768897
